OrderID,Date,Category,SubCategory,ProductName,Region,UnitsSold,UnitPrice,UnitCost,InventoryDays,Season
686257,2024-03-03,Toys,Board Games,Board Games Product 128,West,12,527.99,437.38,41,Spring
291883,2024-03-12,Home & Kitchen,Cookware,Cookware Product 318,South,19,492.07,406.14,124,Fall
985641,2024-01-18,Home & Kitchen,Decor,Decor Product 844,East,13,209.18,188.19,131,Summer
205317,2024-09-25,Clothing,Kids,Kids Product 524,West,4,605.01,364.96,70,Fall
115009,2024-02-08,Home & Kitchen,Cookware,Cookware Product 538,East,15,87.91,72.4,75,Winter
285333,2024-02-25,Sports,Fitness,Fitness Product 733,East,2,276.02,176.96,164,Spring
445625,2024-06-08,Sports,Outdoor,Outdoor Product 10,West,6,978.4,835.42,157,Spring
989735,2024-02-24,Clothing,Men,Men Product 78,South,19,241.34,196.85,175,Winter
491755,2024-11-23,Home & Kitchen,Decor,Decor Product 275,South,15,836.56,728.69,24,Winter
261711,2024-05-18,Sports,Indoor Games,Indoor Games Product 459,North,9,333.52,247.49,119,Spring
970691,2024-11-30,Toys,Board Games,Board Games Product 699,North,1,670.23,503.91,148,Fall
466393,2024-01-12,Home & Kitchen,Decor,Decor Product 261,North,8,96.82,58.7,154,Spring
406946,2024-12-16,Clothing,Men,Men Product 28,South,6,179.87,132.58,65,Summer
148554,2024-01-27,Home & Kitchen,Furniture,Furniture Product 332,East,7,680.73,548.58,146,Summer
197143,2024-09-14,Sports,Fitness,Fitness Product 398,East,2,597.05,392.76,42,Fall
265233,2024-08-13,Sports,Fitness,Fitness Product 945,West,17,879.49,625.78,180,Fall
535157,2024-10-05,Home & Kitchen,Cookware,Cookware Product 152,West,7,442.56,317.68,166,Spring
650937,2024-11-03,Home & Kitchen,Decor,Decor Product 678,North,16,712.44,507.01,135,Summer
402417,2024-08-15,Electronics,Laptops,Laptops Product 118,East,14,486.92,310.39,43,Spring
909523,2024-05-08,Sports,Outdoor,Outdoor Product 414,South,6,304.3,212.83,127,Fall
150581,2024-04-08,Toys,Board Games,Board Games Product 671,South,16,838.83,675.25,121,Spring
425533,2024-09-05,Home & Kitchen,Furniture,Furniture Product 524,East,5,945.62,615.58,34,Spring
950261,2024-10-08,Home & Kitchen,Furniture,Furniture Product 199,West,18,667.54,453.82,23,Summer
299795,2024-05-21,Toys,Action Figures,Action Figures Product 992,East,14,978.29,712.25,121,Summer
627350,2024-05-04,Sports,Outdoor,Outdoor Product 519,North,4,521.6,373.71,133,Fall
449033,2024-02-10,Clothing,Men,Men Product 203,North,6,476.64,384.1,184,Fall
868290,2024-10-19,Toys,Puzzles,Puzzles Product 311,East,9,508.56,376.51,95,Winter
760763,2024-02-22,Electronics,Mobiles,Mobiles Product 287,West,13,716.98,511.41,56,Fall
860198,2024-04-06,Toys,Action Figures,Action Figures Product 450,North,19,900.68,732.02,42,Fall
619764,2024-07-12,Sports,Fitness,Fitness Product 693,East,12,429.25,284.86,71,Spring
757574,2024-10-14,Electronics,Mobiles,Mobiles Product 154,East,2,309.87,218.54,176,Fall
654985,2024-02-18,Sports,Fitness,Fitness Product 969,North,15,715.82,541.24,84,Summer
540998,2024-10-13,Home & Kitchen,Furniture,Furniture Product 780,West,16,203.14,155.84,189,Fall
394524,2024-11-20,Electronics,Laptops,Laptops Product 419,East,18,173.07,131.09,92,Summer
738237,2024-10-23,Home & Kitchen,Decor,Decor Product 117,North,1,204.38,136.06,71,Summer
442679,2024-10-06,Toys,Action Figures,Action Figures Product 221,East,5,634.36,384.06,109,Winter
768533,2024-09-18,Clothing,Men,Men Product 518,East,19,306.66,233.77,32,Summer
405459,2024-11-29,Sports,Outdoor,Outdoor Product 651,West,1,21.01,15.59,62,Spring
482323,2024-09-12,Clothing,Men,Men Product 395,North,7,204.05,154.98,76,Spring
932834,2024-01-18,Sports,Outdoor,Outdoor Product 301,East,7,177.27,133.53,129,Summer
589554,2024-06-05,Electronics,Mobiles,Mobiles Product 966,South,18,861.86,698.36,186,Spring
695792,2024-06-17,Sports,Outdoor,Outdoor Product 139,East,7,591.43,364.54,100,Spring
473254,2024-11-28,Sports,Outdoor,Outdoor Product 965,South,10,610.32,473.81,84,Fall
159529,2024-04-12,Sports,Indoor Games,Indoor Games Product 47,West,5,732.04,518.52,20,Summer
840690,2024-11-26,Sports,Fitness,Fitness Product 768,West,15,629.0,411.25,25,Spring
586110,2024-12-28,Electronics,Cameras,Cameras Product 210,North,18,769.94,630.78,103,Spring
297675,2024-10-21,Home & Kitchen,Furniture,Furniture Product 396,South,18,667.53,409.16,142,Winter
154470,2024-02-05,Sports,Outdoor,Outdoor Product 791,East,1,919.06,638.69,140,Spring
613986,2024-08-19,Clothing,Women,Women Product 411,West,19,334.45,271.56,41,Spring
629279,2024-07-14,Sports,Indoor Games,Indoor Games Product 452,West,17,274.18,171.58,139,Winter
887443,2024-03-20,Toys,Board Games,Board Games Product 623,West,2,399.38,246.36,102,Summer
313803,2024-02-27,Sports,Outdoor,Outdoor Product 337,South,17,916.46,597.73,35,Summer
222863,2024-07-14,Clothing,Women,Women Product 377,West,3,296.22,265.82,85,Summer
820978,2024-09-21,Toys,Board Games,Board Games Product 229,West,12,179.8,133.88,75,Summer
789822,2024-07-23,Clothing,Men,Men Product 742,East,13,802.97,625.24,129,Winter
980198,2024-02-06,Clothing,Kids,Kids Product 392,East,10,695.7,605.88,92,Spring
819090,2024-10-18,Sports,Outdoor,Outdoor Product 976,East,7,335.47,283.32,126,Winter
545278,2024-03-19,Clothing,Men,Men Product 994,North,17,88.71,60.37,67,Fall
595440,2024-05-20,Sports,Fitness,Fitness Product 916,West,6,733.66,648.9,174,Fall
750970,2024-08-06,Electronics,Cameras,Cameras Product 366,North,17,849.86,524.67,159,Summer
936255,2024-10-04,Toys,Puzzles,Puzzles Product 857,North,4,188.82,154.64,54,Summer
830505,2024-10-01,Home & Kitchen,Decor,Decor Product 384,North,16,961.98,610.82,145,Winter
935617,2024-07-11,Home & Kitchen,Decor,Decor Product 867,East,8,218.1,182.81,148,Spring
831325,2024-12-13,Electronics,Mobiles,Mobiles Product 233,East,2,333.44,232.72,168,Fall
970376,2024-10-01,Clothing,Men,Men Product 617,North,6,248.76,198.93,139,Winter
502860,2024-11-05,Clothing,Women,Women Product 706,West,14,251.05,218.01,125,Winter
404707,2024-01-07,Electronics,Cameras,Cameras Product 597,North,7,860.92,597.57,114,Summer
542878,2024-01-21,Toys,Action Figures,Action Figures Product 528,West,3,994.86,836.64,61,Fall
447367,2024-07-31,Home & Kitchen,Cookware,Cookware Product 193,West,14,331.6,210.48,193,Winter
796731,2024-12-11,Toys,Board Games,Board Games Product 983,North,19,570.12,455.13,65,Summer
229222,2024-10-05,Toys,Board Games,Board Games Product 582,North,14,675.94,463.55,106,Winter
623049,2024-08-13,Clothing,Women,Women Product 772,East,10,35.41,24.32,56,Fall
197292,2024-01-18,Toys,Action Figures,Action Figures Product 246,North,1,61.51,48.87,156,Winter
201688,2024-10-07,Home & Kitchen,Decor,Decor Product 798,South,6,322.22,221.19,75,Spring
252157,2024-04-25,Clothing,Kids,Kids Product 509,West,11,934.3,793.43,135,Spring
517960,2024-10-29,Toys,Puzzles,Puzzles Product 538,South,8,81.02,67.49,52,Fall
746203,2024-01-29,Toys,Action Figures,Action Figures Product 531,East,15,893.75,641.39,186,Fall
331620,2024-08-31,Electronics,Laptops,Laptops Product 840,East,4,346.85,258.87,96,Summer
140910,2024-08-21,Electronics,Mobiles,Mobiles Product 417,South,14,503.02,405.64,91,Summer
963019,2024-09-08,Home & Kitchen,Cookware,Cookware Product 395,East,3,646.85,435.37,183,Winter
878162,2024-08-24,Sports,Indoor Games,Indoor Games Product 33,South,8,263.59,181.93,111,Summer
110518,2024-08-01,Sports,Indoor Games,Indoor Games Product 751,East,11,465.18,391.75,54,Spring
802081,2024-03-12,Sports,Fitness,Fitness Product 671,East,11,978.13,603.67,112,Summer
574882,2024-10-24,Home & Kitchen,Cookware,Cookware Product 504,West,13,447.66,324.4,139,Spring
341198,2024-07-15,Sports,Fitness,Fitness Product 920,West,7,828.53,680.05,154,Fall
568114,2024-04-24,Home & Kitchen,Cookware,Cookware Product 486,East,1,542.95,342.95,132,Spring
724639,2024-03-23,Toys,Puzzles,Puzzles Product 535,East,17,643.42,489.65,24,Fall
994207,2024-09-03,Home & Kitchen,Decor,Decor Product 987,South,19,108.14,74.93,16,Fall
302517,2024-03-10,Clothing,Kids,Kids Product 871,East,8,590.96,463.61,110,Spring
946558,2024-03-21,Toys,Board Games,Board Games Product 407,West,12,88.63,67.42,133,Winter
689484,2024-10-29,Clothing,Kids,Kids Product 204,South,11,384.59,266.22,29,Fall
585959,2024-08-30,Electronics,Laptops,Laptops Product 383,North,2,196.05,157.03,105,Winter
478916,2024-05-04,Sports,Fitness,Fitness Product 934,West,4,837.02,598.04,125,Winter
441130,2024-04-04,Home & Kitchen,Furniture,Furniture Product 631,South,18,393.57,307.54,99,Winter
891523,2024-01-07,Clothing,Kids,Kids Product 896,South,10,604.85,427.16,78,Summer
882804,2024-04-29,Sports,Outdoor,Outdoor Product 547,East,15,449.25,288.69,62,Summer
390875,2024-08-06,Sports,Fitness,Fitness Product 217,East,1,415.88,350.14,134,Fall
983223,2024-03-29,Electronics,Mobiles,Mobiles Product 549,South,11,432.1,367.45,129,Fall
986045,2024-02-04,Home & Kitchen,Decor,Decor Product 533,West,9,857.49,535.37,93,Fall
727314,2024-01-15,Clothing,Kids,Kids Product 272,West,18,918.49,761.02,101,Summer
591471,2024-11-13,Electronics,Cameras,Cameras Product 570,North,6,292.03,207.45,96,Fall
870724,2024-10-13,Toys,Puzzles,Puzzles Product 415,South,4,207.15,156.64,18,Spring
451420,2024-05-10,Home & Kitchen,Decor,Decor Product 347,North,11,739.38,591.77,107,Winter
316007,2024-07-09,Toys,Puzzles,Puzzles Product 471,East,6,572.54,378.69,114,Summer
748255,2024-08-31,Clothing,Men,Men Product 53,South,19,195.08,125.58,124,Spring
837763,2024-01-06,Electronics,Laptops,Laptops Product 710,East,9,248.24,168.61,110,Summer
377034,2024-08-18,Sports,Outdoor,Outdoor Product 570,West,9,462.88,408.33,20,Fall
811865,2024-09-30,Clothing,Women,Women Product 663,North,6,346.75,221.19,140,Fall
251322,2024-12-21,Sports,Indoor Games,Indoor Games Product 240,South,18,690.15,426.88,104,Spring
503312,2024-08-22,Toys,Action Figures,Action Figures Product 3,West,14,630.24,421.78,176,Summer
558478,2024-01-16,Home & Kitchen,Cookware,Cookware Product 564,West,14,410.52,254.48,25,Fall
821383,2024-04-03,Home & Kitchen,Furniture,Furniture Product 10,West,17,496.18,410.83,120,Fall
186392,2024-06-04,Toys,Board Games,Board Games Product 494,East,10,130.84,92.69,12,Spring
174726,2024-09-01,Sports,Outdoor,Outdoor Product 18,South,14,631.54,418.39,49,Spring
685349,2024-12-09,Toys,Action Figures,Action Figures Product 371,West,10,812.23,632.35,21,Summer
839783,2024-12-23,Electronics,Mobiles,Mobiles Product 643,North,5,856.46,633.77,62,Spring
995766,2024-08-24,Electronics,Laptops,Laptops Product 787,East,13,490.32,350.35,75,Fall
307267,2024-11-26,Clothing,Kids,Kids Product 146,South,1,803.72,533.78,73,Spring
218962,2024-09-26,Electronics,Laptops,Laptops Product 234,North,19,969.38,770.8,147,Winter
565241,2024-07-08,Electronics,Laptops,Laptops Product 293,North,8,473.93,409.69,110,Fall
655824,2024-05-18,Electronics,Mobiles,Mobiles Product 547,North,4,846.98,744.06,75,Spring
303807,2024-09-28,Clothing,Kids,Kids Product 836,West,2,357.02,304.74,133,Summer
716726,2024-08-08,Toys,Action Figures,Action Figures Product 558,West,16,789.3,527.96,127,Spring
511731,2024-11-25,Home & Kitchen,Furniture,Furniture Product 841,South,17,961.67,693.83,18,Fall
393270,2024-01-26,Toys,Board Games,Board Games Product 237,South,16,83.22,62.07,25,Spring
334477,2024-05-09,Toys,Board Games,Board Games Product 991,South,13,48.48,36.67,69,Spring
532590,2024-12-15,Toys,Board Games,Board Games Product 123,North,11,975.6,764.45,56,Summer
496961,2024-01-21,Electronics,Laptops,Laptops Product 806,South,18,302.89,193.31,45,Fall
692501,2024-01-01,Home & Kitchen,Furniture,Furniture Product 721,North,5,469.48,370.19,129,Summer
577069,2024-04-06,Clothing,Women,Women Product 490,West,11,792.14,483.43,152,Spring
820457,2024-08-20,Clothing,Women,Women Product 791,North,12,262.91,177.14,93,Spring
976218,2024-08-20,Clothing,Kids,Kids Product 253,East,19,550.5,461.42,117,Winter
453724,2024-04-04,Home & Kitchen,Furniture,Furniture Product 553,North,3,74.99,58.65,149,Summer
928849,2024-01-09,Toys,Action Figures,Action Figures Product 751,North,13,679.33,508.98,23,Summer
308774,2024-11-22,Home & Kitchen,Decor,Decor Product 930,North,1,358.3,255.23,20,Winter
927395,2024-11-29,Home & Kitchen,Cookware,Cookware Product 376,South,5,687.93,430.43,24,Fall
891767,2024-04-26,Electronics,Mobiles,Mobiles Product 179,East,2,638.85,560.26,116,Summer
353947,2024-03-05,Sports,Fitness,Fitness Product 521,West,19,369.89,325.81,75,Winter
823800,2024-05-03,Sports,Fitness,Fitness Product 356,East,18,271.81,212.59,165,Spring
769131,2024-01-09,Clothing,Women,Women Product 719,East,4,934.7,583.24,32,Summer
222043,2024-05-19,Sports,Fitness,Fitness Product 521,North,3,690.9,589.58,36,Winter
826309,2024-04-04,Clothing,Men,Men Product 253,South,9,878.48,746.08,97,Summer
846317,2024-11-12,Home & Kitchen,Cookware,Cookware Product 623,South,2,627.9,498.24,44,Winter
605765,2024-10-22,Clothing,Men,Men Product 537,West,9,758.11,676.0,165,Spring
352355,2024-02-27,Home & Kitchen,Cookware,Cookware Product 668,West,1,851.71,735.86,159,Winter
471488,2024-01-27,Home & Kitchen,Cookware,Cookware Product 42,North,7,602.1,413.13,13,Spring
564990,2024-12-22,Sports,Indoor Games,Indoor Games Product 364,West,9,258.3,199.38,141,Spring
984696,2024-08-07,Home & Kitchen,Furniture,Furniture Product 180,West,18,850.61,671.66,13,Fall
679224,2024-03-07,Toys,Puzzles,Puzzles Product 567,South,13,901.55,555.69,175,Winter
426046,2024-08-14,Electronics,Cameras,Cameras Product 742,East,14,418.81,365.15,121,Summer
573863,2024-02-23,Electronics,Cameras,Cameras Product 647,North,7,560.61,379.32,131,Fall
865378,2024-01-22,Home & Kitchen,Furniture,Furniture Product 156,East,13,525.01,315.22,39,Spring
780659,2024-12-05,Clothing,Men,Men Product 262,West,13,985.05,739.46,196,Spring
267182,2024-02-20,Electronics,Mobiles,Mobiles Product 489,West,5,305.68,212.87,118,Fall
641106,2024-03-05,Electronics,Cameras,Cameras Product 961,North,9,691.13,416.96,122,Fall
866984,2024-04-29,Sports,Outdoor,Outdoor Product 348,West,1,178.89,138.29,189,Winter
739199,2024-01-12,Clothing,Women,Women Product 954,East,5,757.04,536.05,193,Winter
293607,2024-06-25,Home & Kitchen,Decor,Decor Product 348,West,12,339.9,209.07,99,Winter
322316,2024-11-12,Sports,Fitness,Fitness Product 121,North,18,311.47,271.51,55,Winter
513368,2024-04-21,Home & Kitchen,Decor,Decor Product 911,West,15,785.2,522.66,176,Winter
504933,2024-07-05,Home & Kitchen,Furniture,Furniture Product 143,East,5,786.72,692.45,171,Fall
528591,2024-12-18,Clothing,Women,Women Product 870,North,16,547.51,357.79,45,Spring
979491,2024-07-20,Home & Kitchen,Cookware,Cookware Product 84,South,14,220.92,132.66,17,Spring
651130,2024-09-27,Toys,Board Games,Board Games Product 458,North,15,681.89,466.77,109,Spring
946162,2024-12-25,Toys,Action Figures,Action Figures Product 859,East,9,967.36,662.21,129,Fall
969877,2024-02-03,Home & Kitchen,Furniture,Furniture Product 329,North,10,342.84,276.38,39,Winter
533891,2024-03-03,Clothing,Women,Women Product 780,South,6,218.85,191.23,187,Winter
891091,2024-10-29,Electronics,Cameras,Cameras Product 99,West,4,162.17,134.37,56,Winter
792635,2024-04-23,Sports,Outdoor,Outdoor Product 812,West,7,920.3,657.31,66,Winter
241448,2024-01-27,Clothing,Men,Men Product 689,East,15,684.01,431.52,154,Spring
802969,2024-10-19,Sports,Outdoor,Outdoor Product 179,East,2,88.06,68.58,156,Winter
878335,2024-01-21,Sports,Fitness,Fitness Product 260,East,1,244.75,178.43,125,Spring
432395,2024-04-11,Electronics,Cameras,Cameras Product 410,North,4,387.34,254.43,80,Winter
871831,2024-03-07,Home & Kitchen,Furniture,Furniture Product 987,South,16,513.6,436.12,114,Spring
990992,2024-11-13,Home & Kitchen,Decor,Decor Product 459,West,10,517.39,326.71,89,Fall
745190,2024-12-05,Toys,Action Figures,Action Figures Product 674,North,14,397.22,250.66,117,Fall
472685,2024-12-20,Toys,Puzzles,Puzzles Product 834,North,8,474.44,327.6,102,Winter
879711,2024-02-04,Electronics,Laptops,Laptops Product 861,East,17,839.22,712.39,160,Winter
745047,2024-01-05,Sports,Outdoor,Outdoor Product 686,South,2,672.54,551.89,91,Spring
284887,2024-08-29,Electronics,Cameras,Cameras Product 908,North,12,975.83,874.82,99,Summer
944883,2024-01-26,Clothing,Men,Men Product 175,West,12,161.73,116.3,112,Winter
679957,2024-03-16,Electronics,Laptops,Laptops Product 831,West,7,971.75,848.21,64,Summer
413179,2024-10-22,Home & Kitchen,Furniture,Furniture Product 179,West,14,50.5,45.03,79,Spring
440776,2024-01-09,Sports,Outdoor,Outdoor Product 413,East,9,716.9,520.02,70,Fall
588539,2024-04-09,Toys,Action Figures,Action Figures Product 485,South,14,675.81,505.41,42,Spring
904566,2024-04-09,Clothing,Men,Men Product 244,South,15,358.43,278.71,48,Spring
595911,2024-01-13,Clothing,Men,Men Product 101,West,5,207.76,159.03,126,Summer
356738,2024-01-17,Toys,Puzzles,Puzzles Product 557,West,16,270.59,224.34,23,Winter
357046,2024-11-27,Toys,Board Games,Board Games Product 697,North,6,722.24,644.16,58,Summer
463321,2024-05-11,Sports,Indoor Games,Indoor Games Product 197,East,9,370.3,314.98,142,Winter
785918,2024-10-23,Home & Kitchen,Furniture,Furniture Product 938,South,5,355.81,284.08,80,Winter
229335,2024-03-11,Home & Kitchen,Furniture,Furniture Product 743,West,6,976.46,691.09,51,Winter
192534,2024-02-29,Electronics,Laptops,Laptops Product 392,East,6,74.61,65.32,121,Summer
363619,2024-12-05,Toys,Puzzles,Puzzles Product 874,North,16,561.14,479.14,131,Winter
311540,2024-10-08,Electronics,Mobiles,Mobiles Product 208,East,17,416.05,370.39,49,Winter
869733,2024-12-12,Sports,Outdoor,Outdoor Product 106,North,13,39.14,26.37,26,Winter
784935,2024-09-29,Sports,Indoor Games,Indoor Games Product 967,East,10,319.33,280.19,148,Winter
522139,2024-09-23,Toys,Puzzles,Puzzles Product 867,North,18,673.05,539.36,33,Spring
149108,2024-11-14,Electronics,Cameras,Cameras Product 974,South,2,760.55,594.21,77,Fall
899336,2024-04-21,Clothing,Women,Women Product 474,West,5,633.84,563.18,116,Fall
184724,2024-12-05,Home & Kitchen,Furniture,Furniture Product 667,North,5,914.44,552.94,152,Fall
902843,2024-09-22,Sports,Outdoor,Outdoor Product 283,East,17,633.16,457.99,187,Spring
592130,2024-07-11,Sports,Outdoor,Outdoor Product 227,East,11,797.59,529.32,78,Spring
245879,2024-09-23,Home & Kitchen,Cookware,Cookware Product 646,West,11,707.74,462.03,155,Fall
973373,2024-10-26,Clothing,Kids,Kids Product 351,North,3,201.6,123.33,154,Spring
123659,2024-06-25,Home & Kitchen,Decor,Decor Product 427,West,16,285.67,231.65,80,Winter
296571,2024-11-06,Toys,Puzzles,Puzzles Product 783,North,9,571.27,462.75,191,Spring
184104,2024-07-12,Sports,Indoor Games,Indoor Games Product 706,West,2,592.26,423.48,183,Spring
672891,2024-01-16,Clothing,Men,Men Product 78,North,5,945.67,730.42,53,Spring
618298,2024-04-30,Toys,Action Figures,Action Figures Product 51,East,9,709.71,513.58,189,Spring
253306,2024-11-23,Clothing,Kids,Kids Product 431,South,3,177.69,133.7,54,Winter
529640,2024-11-03,Sports,Fitness,Fitness Product 427,South,3,748.13,584.71,80,Summer
529932,2024-02-20,Toys,Puzzles,Puzzles Product 215,South,1,670.71,450.87,94,Winter
924047,2024-12-14,Electronics,Cameras,Cameras Product 580,South,8,764.34,659.06,192,Spring
473142,2024-01-18,Clothing,Women,Women Product 494,East,3,128.66,103.54,103,Fall
816797,2024-07-24,Toys,Action Figures,Action Figures Product 869,North,8,814.2,495.47,169,Winter
582929,2024-09-30,Electronics,Mobiles,Mobiles Product 976,South,7,325.9,221.52,181,Spring
169064,2024-10-23,Sports,Indoor Games,Indoor Games Product 967,South,2,257.43,167.81,126,Summer
320649,2024-11-19,Home & Kitchen,Furniture,Furniture Product 446,West,18,927.71,648.01,58,Fall
245352,2024-10-17,Toys,Action Figures,Action Figures Product 441,South,9,584.65,455.1,89,Summer
804633,2024-02-04,Clothing,Men,Men Product 581,East,14,520.88,465.55,134,Spring
643979,2024-02-28,Electronics,Cameras,Cameras Product 770,West,19,159.18,131.41,86,Spring
145562,2024-03-15,Home & Kitchen,Furniture,Furniture Product 331,South,5,365.59,224.94,95,Spring
693684,2024-08-03,Sports,Outdoor,Outdoor Product 218,East,14,29.66,17.89,166,Winter
290408,2024-05-03,Electronics,Cameras,Cameras Product 141,North,3,32.58,22.6,122,Summer
815887,2024-05-21,Home & Kitchen,Cookware,Cookware Product 976,North,3,333.04,274.69,96,Spring
428580,2024-06-12,Electronics,Cameras,Cameras Product 993,South,4,167.57,105.84,198,Spring
669855,2024-12-03,Clothing,Kids,Kids Product 585,West,8,618.43,484.77,51,Spring
506294,2024-12-06,Electronics,Laptops,Laptops Product 671,West,16,152.37,105.82,137,Winter
985404,2024-04-02,Electronics,Cameras,Cameras Product 262,West,12,907.57,654.62,109,Spring
604679,2024-09-26,Sports,Fitness,Fitness Product 871,East,18,557.77,361.21,120,Fall
639910,2024-06-18,Toys,Action Figures,Action Figures Product 522,West,14,463.95,403.96,32,Fall
940281,2024-12-24,Toys,Action Figures,Action Figures Product 255,North,16,938.9,623.02,14,Spring
506885,2024-05-27,Clothing,Kids,Kids Product 518,North,10,38.24,30.13,157,Spring
333901,2024-02-26,Clothing,Men,Men Product 83,West,9,106.11,68.1,12,Summer
931331,2024-09-06,Clothing,Kids,Kids Product 295,South,15,646.33,428.79,97,Spring
618344,2024-01-22,Toys,Action Figures,Action Figures Product 339,East,13,863.92,704.39,75,Winter
741791,2024-03-07,Clothing,Men,Men Product 762,North,3,62.21,52.85,16,Winter
126844,2024-06-05,Sports,Fitness,Fitness Product 181,East,8,851.0,695.18,170,Fall
715354,2024-01-24,Sports,Fitness,Fitness Product 497,North,13,859.98,705.17,23,Summer
676968,2024-12-26,Electronics,Laptops,Laptops Product 765,East,1,741.69,449.1,50,Fall
743859,2024-04-20,Sports,Indoor Games,Indoor Games Product 829,South,3,238.49,173.47,195,Winter
882223,2024-10-13,Sports,Fitness,Fitness Product 176,South,4,132.5,114.07,127,Spring
998534,2024-12-10,Home & Kitchen,Decor,Decor Product 894,South,16,718.31,520.65,165,Fall
762556,2024-11-30,Sports,Fitness,Fitness Product 238,South,14,527.99,395.42,84,Fall
423636,2024-07-24,Electronics,Laptops,Laptops Product 731,West,17,883.01,722.86,152,Fall
639521,2024-12-15,Home & Kitchen,Furniture,Furniture Product 273,North,1,517.18,320.9,176,Summer
535395,2024-03-01,Sports,Fitness,Fitness Product 988,West,11,262.12,171.05,85,Spring
959035,2024-09-10,Electronics,Cameras,Cameras Product 474,North,19,982.01,695.21,87,Summer
119268,2024-02-05,Clothing,Men,Men Product 250,East,15,197.62,177.5,186,Spring
118141,2024-04-06,Sports,Fitness,Fitness Product 548,East,18,954.5,783.37,108,Spring
257367,2024-09-09,Home & Kitchen,Furniture,Furniture Product 957,East,11,926.27,605.65,130,Fall
820290,2024-05-02,Electronics,Mobiles,Mobiles Product 294,North,1,130.38,97.57,141,Spring
848664,2024-11-07,Sports,Indoor Games,Indoor Games Product 763,South,9,208.22,144.61,66,Winter
229205,2024-09-07,Toys,Board Games,Board Games Product 138,South,5,118.9,106.0,17,Summer
508779,2024-07-04,Clothing,Kids,Kids Product 85,West,10,650.28,510.55,46,Fall
382218,2024-10-10,Home & Kitchen,Furniture,Furniture Product 562,East,19,869.45,663.63,165,Winter
171509,2024-02-27,Home & Kitchen,Furniture,Furniture Product 39,East,13,137.96,120.44,50,Fall
194035,2024-08-15,Electronics,Cameras,Cameras Product 997,South,18,569.39,402.35,184,Winter
572351,2024-05-31,Sports,Indoor Games,Indoor Games Product 899,North,10,715.6,476.61,61,Winter
819710,2024-10-04,Home & Kitchen,Furniture,Furniture Product 846,South,5,615.33,408.59,16,Winter
411867,2024-07-02,Clothing,Kids,Kids Product 424,East,4,942.9,678.03,24,Winter
326610,2024-09-30,Electronics,Mobiles,Mobiles Product 261,West,2,633.13,414.82,113,Summer
369570,2024-09-26,Toys,Puzzles,Puzzles Product 832,North,10,611.36,377.18,159,Spring
911512,2024-12-22,Electronics,Laptops,Laptops Product 154,East,10,776.87,689.03,84,Spring
955446,2024-10-03,Toys,Action Figures,Action Figures Product 615,North,16,925.92,762.61,133,Summer
556323,2024-02-16,Electronics,Laptops,Laptops Product 434,East,15,716.28,493.05,165,Summer
172672,2024-10-28,Toys,Action Figures,Action Figures Product 153,West,9,487.47,306.45,189,Winter
912581,2024-07-15,Electronics,Mobiles,Mobiles Product 280,East,10,870.62,659.06,97,Winter
887077,2024-02-01,Home & Kitchen,Cookware,Cookware Product 26,South,3,647.23,576.11,173,Fall
606122,2024-10-09,Electronics,Cameras,Cameras Product 2,West,5,963.22,670.22,87,Winter
255934,2024-09-03,Clothing,Men,Men Product 900,South,16,386.78,334.66,113,Summer
437456,2024-12-29,Home & Kitchen,Cookware,Cookware Product 316,South,11,371.67,284.52,83,Winter
733056,2024-06-09,Electronics,Mobiles,Mobiles Product 36,West,15,487.7,381.08,72,Fall
317501,2024-08-09,Sports,Fitness,Fitness Product 281,West,13,281.47,214.12,97,Spring
142928,2024-07-16,Electronics,Mobiles,Mobiles Product 276,North,13,520.15,338.3,70,Fall
375840,2024-08-09,Toys,Board Games,Board Games Product 397,East,4,215.44,192.03,161,Spring
432991,2024-05-04,Clothing,Kids,Kids Product 428,West,4,126.73,98.89,34,Fall
332872,2024-01-05,Toys,Board Games,Board Games Product 960,North,18,462.78,378.3,56,Spring
520290,2024-12-08,Sports,Indoor Games,Indoor Games Product 936,North,5,883.54,578.21,102,Fall
143655,2024-01-04,Sports,Fitness,Fitness Product 681,North,5,686.63,536.72,134,Winter
664928,2024-05-18,Toys,Action Figures,Action Figures Product 272,North,3,975.87,809.82,77,Spring
181085,2024-03-26,Toys,Puzzles,Puzzles Product 485,East,9,344.78,274.88,87,Winter
776776,2024-11-05,Electronics,Mobiles,Mobiles Product 809,West,3,305.91,224.02,16,Winter
866094,2024-07-15,Home & Kitchen,Furniture,Furniture Product 657,North,1,211.8,150.46,34,Spring
781071,2024-09-19,Sports,Fitness,Fitness Product 76,North,17,552.9,480.97,194,Winter
549024,2024-04-26,Clothing,Women,Women Product 972,South,4,697.73,459.71,21,Winter
841207,2024-04-10,Sports,Fitness,Fitness Product 794,South,18,530.07,474.51,170,Winter
177538,2024-12-27,Toys,Action Figures,Action Figures Product 662,West,1,946.46,774.99,103,Summer
413556,2024-11-01,Electronics,Cameras,Cameras Product 962,East,16,771.49,552.45,28,Fall
759326,2024-06-10,Sports,Fitness,Fitness Product 922,West,2,269.9,181.31,138,Winter
924858,2024-07-07,Toys,Puzzles,Puzzles Product 165,West,12,164.47,109.54,181,Summer
997153,2024-09-10,Toys,Puzzles,Puzzles Product 446,West,16,522.53,427.37,149,Fall
