OrderID,Date,Category,SubCategory,ProductName,Region,UnitsSold,UnitPrice,UnitCost,InventoryDays,Season,Profit
387058,2024-12-30,Toys,Action Figures,Action Figures Product 795,West,11,821.42,706.99,163,Summer,1258.7299999999996
756334,2024-12-17,Clothing,Men,Men Product 806,West,17,130.16,95.74,158,Summer,585.14
846201,2024-09-09,Toys,Puzzles,Puzzles Product 789,South,11,32.85,27.8,164,Spring,55.55000000000001
145938,2024-03-14,Electronics,Laptops,Laptops Product 274,West,4,294.66,239.96,163,Winter,218.80000000000007
301157,2024-02-03,Clothing,Men,Men Product 826,East,11,807.63,721.84,173,Winter,943.6899999999996
290563,2024-11-19,Home & Kitchen,Furniture,Furniture Product 329,North,4,257.57,200.48,163,Summer,228.36
819937,2024-05-23,Electronics,Laptops,Laptops Product 976,West,9,751.53,660.06,159,Fall,823.2300000000002
663723,2024-06-25,Clothing,Kids,Kids Product 991,North,6,284.25,178.88,197,Spring,632.22
581034,2024-02-10,Toys,Puzzles,Puzzles Product 645,East,5,425.05,308.62,167,Winter,582.1500000000001
766295,2024-06-28,Clothing,Men,Men Product 834,North,12,440.42,280.39,151,Summer,1920.3600000000004
111290,2024-02-05,Sports,Outdoor,Outdoor Product 160,North,1,713.99,595.18,187,Spring,118.81000000000006
763582,2024-04-09,Electronics,Cameras,Cameras Product 841,South,17,676.55,458.25,189,Spring,3711.0999999999995
449269,2024-09-11,Sports,Fitness,Fitness Product 677,East,10,314.61,251.17,159,Fall,634.4000000000003
460197,2024-02-21,Toys,Puzzles,Puzzles Product 652,West,13,269.72,174.52,152,Fall,1237.6000000000001
359258,2024-08-26,Clothing,Women,Women Product 390,South,3,819.31,535.63,186,Summer,851.0399999999998
650880,2024-04-27,Toys,Puzzles,Puzzles Product 512,East,12,600.27,423.33,155,Fall,2123.2799999999997
412646,2024-01-18,Electronics,Cameras,Cameras Product 595,West,10,177.74,128.47,167,Summer,492.7000000000001
930705,2024-12-09,Toys,Action Figures,Action Figures Product 939,South,10,209.34,180.13,152,Winter,292.1000000000001
670053,2024-12-02,Clothing,Men,Men Product 949,East,14,821.52,585.17,173,Winter,3308.9000000000005
281839,2024-11-10,Sports,Fitness,Fitness Product 153,East,6,305.19,188.4,159,Summer,700.74
869432,2024-01-31,Home & Kitchen,Cookware,Cookware Product 597,East,9,366.37,243.32,163,Fall,1107.45
507000,2024-03-21,Sports,Indoor Games,Indoor Games Product 550,South,8,434.66,378.59,183,Winter,448.5600000000004
951556,2024-09-28,Clothing,Men,Men Product 977,West,12,508.38,453.97,189,Fall,652.9199999999996
541720,2024-05-31,Clothing,Women,Women Product 322,West,16,330.21,275.6,172,Summer,873.7599999999993
642744,2024-04-07,Home & Kitchen,Cookware,Cookware Product 268,South,5,369.44,247.45,191,Spring,609.95
239380,2024-01-19,Electronics,Laptops,Laptops Product 994,South,13,807.5,536.69,187,Winter,3520.5299999999993
905072,2024-03-15,Sports,Indoor Games,Indoor Games Product 577,South,18,160.55,104.41,178,Spring,1010.5200000000002
757428,2024-07-17,Sports,Outdoor,Outdoor Product 701,East,13,978.59,664.41,198,Summer,4084.340000000001
843521,2024-10-05,Clothing,Kids,Kids Product 940,West,5,458.46,360.99,159,Spring,487.34999999999985
651990,2024-08-23,Home & Kitchen,Furniture,Furniture Product 572,North,7,615.72,510.96,172,Spring,733.3200000000004
409345,2024-08-28,Toys,Action Figures,Action Figures Product 557,South,18,228.91,180.27,163,Summer,875.5199999999998
557295,2024-11-07,Electronics,Cameras,Cameras Product 138,West,17,121.81,74.27,165,Fall,808.1800000000001
777233,2024-06-29,Home & Kitchen,Cookware,Cookware Product 996,North,6,663.86,549.1,191,Fall,688.56
357505,2024-11-12,Clothing,Men,Men Product 737,West,9,177.67,156.19,189,Winter,193.3199999999999
975055,2024-07-20,Sports,Fitness,Fitness Product 59,North,12,990.28,759.8,199,Fall,2765.76
271792,2024-03-27,Electronics,Mobiles,Mobiles Product 40,West,16,961.27,602.61,156,Summer,5738.5599999999995
150785,2024-01-14,Toys,Puzzles,Puzzles Product 730,West,3,268.29,210.49,188,Fall,173.40000000000003
948229,2024-09-08,Home & Kitchen,Decor,Decor Product 135,North,6,236.81,179.55,189,Fall,343.55999999999995
844075,2024-08-26,Home & Kitchen,Cookware,Cookware Product 590,East,13,720.55,511.56,191,Summer,2716.8699999999994
567799,2024-11-25,Electronics,Laptops,Laptops Product 895,South,18,438.42,268.26,167,Winter,3062.8800000000006
159207,2024-01-02,Toys,Action Figures,Action Figures Product 910,West,7,497.04,366.96,177,Spring,910.5600000000003
353267,2024-12-17,Clothing,Women,Women Product 810,East,5,258.63,223.7,189,Winter,174.65000000000003
224826,2024-01-03,Home & Kitchen,Furniture,Furniture Product 60,South,1,61.95,51.0,158,Winter,10.950000000000003
814335,2024-02-01,Clothing,Men,Men Product 126,South,11,607.84,370.76,157,Fall,2607.8800000000006
882409,2024-12-06,Electronics,Mobiles,Mobiles Product 153,East,8,26.37,20.01,195,Fall,50.879999999999995
863127,2024-01-29,Clothing,Kids,Kids Product 272,South,9,700.35,456.51,171,Fall,2194.5600000000004
787984,2024-12-02,Clothing,Kids,Kids Product 241,East,4,886.24,667.0,178,Fall,876.96
438141,2024-03-19,Home & Kitchen,Decor,Decor Product 200,West,10,96.9,71.17,155,Winter,257.30000000000007
601109,2024-02-21,Clothing,Kids,Kids Product 967,North,15,846.34,724.41,199,Winter,1828.950000000001
463298,2024-12-20,Clothing,Men,Men Product 360,South,12,80.18,70.21,199,Spring,119.64000000000016
416376,2024-06-01,Electronics,Mobiles,Mobiles Product 682,East,17,194.25,166.77,194,Winter,467.15999999999985
310670,2024-12-05,Sports,Indoor Games,Indoor Games Product 308,East,5,516.86,430.03,169,Spring,434.1500000000002
485198,2024-06-09,Sports,Outdoor,Outdoor Product 579,North,13,161.37,123.03,181,Winter,498.4200000000001
693791,2024-05-13,Clothing,Kids,Kids Product 865,West,8,413.42,290.6,191,Fall,982.56
118733,2024-09-05,Electronics,Laptops,Laptops Product 990,North,13,283.8,221.96,186,Fall,803.9200000000001
700688,2024-04-06,Electronics,Mobiles,Mobiles Product 819,East,4,523.32,417.92,155,Summer,421.60000000000014
955505,2024-10-11,Home & Kitchen,Cookware,Cookware Product 722,North,15,219.43,168.24,153,Fall,767.8499999999999
331735,2024-08-25,Electronics,Cameras,Cameras Product 462,West,10,992.31,778.03,173,Fall,2142.7999999999997
652073,2024-12-23,Sports,Indoor Games,Indoor Games Product 812,South,7,419.52,336.63,178,Winter,580.2299999999999
974733,2024-04-29,Home & Kitchen,Decor,Decor Product 950,North,5,208.67,153.79,172,Fall,274.4
826231,2024-11-10,Electronics,Cameras,Cameras Product 668,East,11,179.88,125.93,179,Spring,593.4499999999998
947737,2024-10-03,Sports,Outdoor,Outdoor Product 257,North,13,884.47,554.08,191,Spring,4295.07
799909,2024-05-27,Clothing,Men,Men Product 844,East,13,185.23,112.17,189,Winter,949.7799999999999
559369,2024-11-20,Electronics,Cameras,Cameras Product 523,North,3,715.83,587.77,169,Winter,384.1800000000002
982894,2024-03-21,Toys,Action Figures,Action Figures Product 615,East,10,96.19,65.27,164,Summer,309.20000000000005
601130,2024-04-17,Clothing,Kids,Kids Product 33,East,6,729.35,478.48,162,Fall,1505.22
406600,2024-01-29,Toys,Puzzles,Puzzles Product 443,North,5,984.15,718.56,161,Summer,1327.9500000000003
504753,2024-07-12,Home & Kitchen,Decor,Decor Product 764,West,2,176.27,132.52,199,Spring,87.5
954633,2024-08-19,Clothing,Kids,Kids Product 545,North,7,378.12,247.48,157,Spring,914.4800000000001
316988,2024-02-14,Electronics,Mobiles,Mobiles Product 174,South,12,32.86,22.83,175,Winter,120.36000000000001
456064,2024-09-30,Toys,Action Figures,Action Figures Product 524,East,7,821.75,688.9,183,Spring,929.9500000000002
532795,2024-05-30,Sports,Indoor Games,Indoor Games Product 225,West,16,164.09,115.66,159,Spring,774.8800000000001
259947,2024-10-25,Sports,Outdoor,Outdoor Product 699,West,18,927.96,783.84,188,Summer,2594.16
148196,2024-10-20,Clothing,Men,Men Product 237,North,1,725.02,556.8,161,Summer,168.22000000000003
716712,2024-04-14,Clothing,Kids,Kids Product 381,North,16,128.71,106.22,168,Summer,359.84000000000015
750099,2024-08-26,Clothing,Women,Women Product 858,South,4,843.06,669.67,179,Summer,693.56
893449,2024-05-01,Clothing,Men,Men Product 53,South,12,669.12,531.71,175,Summer,1648.9199999999996
500607,2024-05-31,Sports,Outdoor,Outdoor Product 140,South,17,187.37,124.28,195,Winter,1072.53
671572,2024-02-14,Electronics,Laptops,Laptops Product 469,East,11,680.26,595.0,152,Summer,937.8599999999999
408203,2024-04-25,Home & Kitchen,Decor,Decor Product 92,West,18,709.0,627.28,195,Fall,1470.9600000000005
444568,2024-02-07,Clothing,Kids,Kids Product 203,East,4,608.7,481.09,171,Summer,510.4400000000003
791111,2024-09-26,Sports,Outdoor,Outdoor Product 764,North,10,518.18,411.48,192,Spring,1066.9999999999993
462114,2024-01-10,Sports,Indoor Games,Indoor Games Product 3,South,5,672.38,412.94,152,Summer,1297.2
132803,2024-03-30,Clothing,Kids,Kids Product 974,East,14,851.64,593.59,163,Winter,3612.6999999999994
818513,2024-03-01,Clothing,Women,Women Product 936,West,10,807.36,602.63,155,Fall,2047.3000000000002
133749,2024-12-13,Toys,Puzzles,Puzzles Product 481,South,1,274.18,225.65,195,Spring,48.53
959254,2024-12-06,Clothing,Kids,Kids Product 590,West,17,375.99,333.49,156,Winter,722.5
587377,2024-02-21,Sports,Fitness,Fitness Product 561,West,7,112.23,74.71,199,Summer,262.6400000000001
166918,2024-10-03,Home & Kitchen,Cookware,Cookware Product 883,East,8,99.88,84.79,189,Spring,120.71999999999991
452160,2024-11-27,Electronics,Mobiles,Mobiles Product 547,East,14,48.27,30.75,185,Fall,245.28000000000003
143915,2024-01-21,Clothing,Kids,Kids Product 965,South,3,735.76,523.21,174,Spring,637.6499999999999
518246,2024-08-24,Toys,Board Games,Board Games Product 212,West,19,797.88,486.72,188,Spring,5912.039999999999
411466,2024-02-01,Sports,Indoor Games,Indoor Games Product 263,South,18,178.44,139.78,155,Spring,695.8799999999999
351061,2024-12-07,Sports,Outdoor,Outdoor Product 954,North,14,226.55,188.41,187,Spring,533.9600000000003
722604,2024-09-19,Home & Kitchen,Decor,Decor Product 907,South,9,467.98,290.33,183,Summer,1598.8500000000004
974679,2024-07-26,Clothing,Men,Men Product 528,North,9,504.35,306.94,166,Summer,1776.6900000000003
317252,2024-10-26,Home & Kitchen,Decor,Decor Product 993,West,13,754.43,598.88,160,Fall,2022.1499999999994
174648,2024-11-11,Toys,Puzzles,Puzzles Product 500,West,18,125.99,100.39,191,Fall,460.7999999999999
289219,2024-01-28,Home & Kitchen,Cookware,Cookware Product 475,West,14,301.26,212.76,175,Summer,1239.0
817608,2024-10-31,Electronics,Laptops,Laptops Product 466,East,4,318.0,203.17,173,Fall,459.32000000000005
400478,2024-01-06,Home & Kitchen,Decor,Decor Product 730,West,6,559.86,456.59,169,Winter,619.6200000000002
159317,2024-08-15,Electronics,Cameras,Cameras Product 346,North,7,997.05,650.08,173,Fall,2428.7899999999995
364621,2024-12-01,Home & Kitchen,Furniture,Furniture Product 440,North,15,772.39,578.02,156,Fall,2915.55
546790,2024-10-23,Home & Kitchen,Cookware,Cookware Product 630,East,8,276.55,223.43,170,Spring,424.96000000000004
315148,2024-08-25,Sports,Fitness,Fitness Product 293,North,1,704.64,494.59,169,Fall,210.05
349416,2024-06-01,Toys,Action Figures,Action Figures Product 647,West,18,456.07,343.1,173,Summer,2033.4599999999996
933110,2024-05-08,Toys,Action Figures,Action Figures Product 706,North,13,296.43,256.56,182,Winter,518.3100000000001
822271,2024-05-02,Home & Kitchen,Decor,Decor Product 459,East,8,332.91,207.2,171,Winter,1005.6800000000003
975662,2024-11-12,Electronics,Mobiles,Mobiles Product 244,East,9,944.78,682.95,189,Fall,2356.4699999999993
285333,2024-02-25,Sports,Fitness,Fitness Product 733,East,2,276.02,176.96,164,Spring,198.11999999999995
445625,2024-06-08,Sports,Outdoor,Outdoor Product 10,West,6,978.4,835.42,157,Spring,857.8800000000001
989735,2024-02-24,Clothing,Men,Men Product 78,South,19,241.34,196.85,175,Winter,845.3100000000002
466393,2024-01-12,Home & Kitchen,Decor,Decor Product 261,North,8,96.82,58.7,154,Spring,304.9599999999999
265233,2024-08-13,Sports,Fitness,Fitness Product 945,West,17,879.49,625.78,180,Fall,4313.070000000001
535157,2024-10-05,Home & Kitchen,Cookware,Cookware Product 152,West,7,442.56,317.68,166,Spring,874.16
449033,2024-02-10,Clothing,Men,Men Product 203,North,6,476.64,384.1,184,Fall,555.2399999999998
757574,2024-10-14,Electronics,Mobiles,Mobiles Product 154,East,2,309.87,218.54,176,Fall,182.66000000000003
540998,2024-10-13,Home & Kitchen,Furniture,Furniture Product 780,West,16,203.14,155.84,189,Fall,756.7999999999997
589554,2024-06-05,Electronics,Mobiles,Mobiles Product 966,South,18,861.86,698.36,186,Spring,2943.0
595440,2024-05-20,Sports,Fitness,Fitness Product 916,West,6,733.66,648.9,174,Fall,508.55999999999995
750970,2024-08-06,Electronics,Cameras,Cameras Product 366,North,17,849.86,524.67,159,Summer,5528.230000000001
831325,2024-12-13,Electronics,Mobiles,Mobiles Product 233,East,2,333.44,232.72,168,Fall,201.44
447367,2024-07-31,Home & Kitchen,Cookware,Cookware Product 193,West,14,331.6,210.48,193,Winter,1695.6800000000005
197292,2024-01-18,Toys,Action Figures,Action Figures Product 246,North,1,61.51,48.87,156,Winter,12.64
746203,2024-01-29,Toys,Action Figures,Action Figures Product 531,East,15,893.75,641.39,186,Fall,3785.4
963019,2024-09-08,Home & Kitchen,Cookware,Cookware Product 395,East,3,646.85,435.37,183,Winter,634.44
341198,2024-07-15,Sports,Fitness,Fitness Product 920,West,7,828.53,680.05,154,Fall,1039.3600000000001
503312,2024-08-22,Toys,Action Figures,Action Figures Product 3,West,14,630.24,421.78,176,Summer,2918.4400000000005
577069,2024-04-06,Clothing,Women,Women Product 490,West,11,792.14,483.43,152,Spring,3395.81
823800,2024-05-03,Sports,Fitness,Fitness Product 356,East,18,271.81,212.59,165,Spring,1065.96
605765,2024-10-22,Clothing,Men,Men Product 537,West,9,758.11,676.0,165,Spring,738.9900000000001
352355,2024-02-27,Home & Kitchen,Cookware,Cookware Product 668,West,1,851.71,735.86,159,Winter,115.85000000000002
679224,2024-03-07,Toys,Puzzles,Puzzles Product 567,South,13,901.55,555.69,175,Winter,4496.1799999999985
780659,2024-12-05,Clothing,Men,Men Product 262,West,13,985.05,739.46,196,Spring,3192.669999999999
866984,2024-04-29,Sports,Outdoor,Outdoor Product 348,West,1,178.89,138.29,189,Winter,40.599999999999994
739199,2024-01-12,Clothing,Women,Women Product 954,East,5,757.04,536.05,193,Winter,1104.95
513368,2024-04-21,Home & Kitchen,Decor,Decor Product 911,West,15,785.2,522.66,176,Winter,3938.1000000000013
504933,2024-07-05,Home & Kitchen,Furniture,Furniture Product 143,East,5,786.72,692.45,171,Fall,471.3499999999999
533891,2024-03-03,Clothing,Women,Women Product 780,South,6,218.85,191.23,187,Winter,165.72000000000003
241448,2024-01-27,Clothing,Men,Men Product 689,East,15,684.01,431.52,154,Spring,3787.3500000000004
802969,2024-10-19,Sports,Outdoor,Outdoor Product 179,East,2,88.06,68.58,156,Winter,38.96000000000001
879711,2024-02-04,Electronics,Laptops,Laptops Product 861,East,17,839.22,712.39,160,Winter,2156.1100000000006
184724,2024-12-05,Home & Kitchen,Furniture,Furniture Product 667,North,5,914.44,552.94,152,Fall,1807.5
902843,2024-09-22,Sports,Outdoor,Outdoor Product 283,East,17,633.16,457.99,187,Spring,2977.8899999999994
245879,2024-09-23,Home & Kitchen,Cookware,Cookware Product 646,West,11,707.74,462.03,155,Fall,2702.8100000000004
973373,2024-10-26,Clothing,Kids,Kids Product 351,North,3,201.6,123.33,154,Spring,234.81
296571,2024-11-06,Toys,Puzzles,Puzzles Product 783,North,9,571.27,462.75,191,Spring,976.6799999999998
184104,2024-07-12,Sports,Indoor Games,Indoor Games Product 706,West,2,592.26,423.48,183,Spring,337.55999999999995
618298,2024-04-30,Toys,Action Figures,Action Figures Product 51,East,9,709.71,513.58,189,Spring,1765.17
924047,2024-12-14,Electronics,Cameras,Cameras Product 580,South,8,764.34,659.06,192,Spring,842.2400000000007
816797,2024-07-24,Toys,Action Figures,Action Figures Product 869,North,8,814.2,495.47,169,Winter,2549.84
582929,2024-09-30,Electronics,Mobiles,Mobiles Product 976,South,7,325.9,221.52,181,Spring,730.6599999999997
693684,2024-08-03,Sports,Outdoor,Outdoor Product 218,East,14,29.66,17.89,166,Winter,164.78
428580,2024-06-12,Electronics,Cameras,Cameras Product 993,South,4,167.57,105.84,198,Spring,246.91999999999996
506885,2024-05-27,Clothing,Kids,Kids Product 518,North,10,38.24,30.13,157,Spring,81.10000000000002
126844,2024-06-05,Sports,Fitness,Fitness Product 181,East,8,851.0,695.18,170,Fall,1246.5600000000004
743859,2024-04-20,Sports,Indoor Games,Indoor Games Product 829,South,3,238.49,173.47,195,Winter,195.06000000000003
998534,2024-12-10,Home & Kitchen,Decor,Decor Product 894,South,16,718.31,520.65,165,Fall,3162.5599999999995
423636,2024-07-24,Electronics,Laptops,Laptops Product 731,West,17,883.01,722.86,152,Fall,2722.5499999999997
639521,2024-12-15,Home & Kitchen,Furniture,Furniture Product 273,North,1,517.18,320.9,176,Summer,196.27999999999997
119268,2024-02-05,Clothing,Men,Men Product 250,East,15,197.62,177.5,186,Spring,301.80000000000007
382218,2024-10-10,Home & Kitchen,Furniture,Furniture Product 562,East,19,869.45,663.63,165,Winter,3910.580000000001
194035,2024-08-15,Electronics,Cameras,Cameras Product 997,South,18,569.39,402.35,184,Winter,3006.7199999999993
369570,2024-09-26,Toys,Puzzles,Puzzles Product 832,North,10,611.36,377.18,159,Spring,2341.8
556323,2024-02-16,Electronics,Laptops,Laptops Product 434,East,15,716.28,493.05,165,Summer,3348.4499999999994
172672,2024-10-28,Toys,Action Figures,Action Figures Product 153,West,9,487.47,306.45,189,Winter,1629.1800000000003
887077,2024-02-01,Home & Kitchen,Cookware,Cookware Product 26,South,3,647.23,576.11,173,Fall,213.36
375840,2024-08-09,Toys,Board Games,Board Games Product 397,East,4,215.44,192.03,161,Spring,93.63999999999999
781071,2024-09-19,Sports,Fitness,Fitness Product 76,North,17,552.9,480.97,194,Winter,1222.809999999999
841207,2024-04-10,Sports,Fitness,Fitness Product 794,South,18,530.07,474.51,170,Winter,1000.0800000000011
924858,2024-07-07,Toys,Puzzles,Puzzles Product 165,West,12,164.47,109.54,181,Summer,659.1599999999999
136091,2024-06-28,Sports,Outdoor,Outdoor Product 100,East,19,324.19,240.33,152,Winter,1593.3399999999997
324535,2024-02-13,Electronics,Laptops,Laptops Product 882,North,2,400.76,317.56,199,Winter,166.39999999999998
218160,2024-08-28,Home & Kitchen,Cookware,Cookware Product 341,East,12,951.42,631.02,153,Fall,3844.7999999999997
602550,2024-02-01,Toys,Puzzles,Puzzles Product 945,West,13,453.13,292.4,182,Summer,2089.4900000000002
434858,2024-02-18,Electronics,Cameras,Cameras Product 911,North,3,782.1,490.41,176,Fall,875.0699999999999
102127,2024-12-21,Sports,Indoor Games,Indoor Games Product 273,South,17,359.11,238.96,184,Winter,2042.5500000000002
419692,2024-11-21,Toys,Action Figures,Action Figures Product 305,West,9,559.38,439.73,169,Winter,1076.85
956466,2024-12-16,Sports,Indoor Games,Indoor Games Product 167,East,17,916.8,657.91,172,Spring,4401.13
575710,2024-08-15,Sports,Outdoor,Outdoor Product 476,East,2,487.51,408.62,158,Fall,157.77999999999997
731230,2024-09-27,Sports,Indoor Games,Indoor Games Product 257,East,6,986.09,870.5,195,Winter,693.5400000000002
761423,2024-05-26,Toys,Board Games,Board Games Product 329,West,7,723.88,494.02,198,Summer,1609.02
213102,2024-12-21,Electronics,Mobiles,Mobiles Product 643,North,9,43.51,33.4,173,Fall,90.99
638015,2024-09-28,Clothing,Kids,Kids Product 205,East,9,359.52,306.88,161,Fall,473.7599999999999
341687,2024-08-17,Toys,Board Games,Board Games Product 538,West,3,453.52,390.31,174,Winter,189.62999999999994
208336,2024-03-20,Toys,Board Games,Board Games Product 695,North,6,155.04,127.55,173,Winter,164.93999999999997
280607,2024-10-17,Toys,Board Games,Board Games Product 510,South,3,568.64,412.12,170,Spring,469.55999999999995
200458,2024-03-03,Electronics,Cameras,Cameras Product 916,North,8,443.83,349.92,198,Winter,751.2799999999997
807906,2024-02-05,Clothing,Men,Men Product 134,East,11,446.27,355.11,167,Winter,1002.7599999999996
757816,2024-07-25,Sports,Fitness,Fitness Product 245,South,11,389.39,320.52,196,Summer,757.57
528729,2024-03-25,Sports,Outdoor,Outdoor Product 592,East,11,297.66,231.44,195,Spring,728.4200000000003
741197,2024-03-22,Electronics,Mobiles,Mobiles Product 21,West,17,111.11,96.96,179,Summer,240.5500000000001
318626,2024-10-10,Electronics,Cameras,Cameras Product 257,East,10,969.04,643.39,155,Winter,3256.5
896384,2024-07-31,Electronics,Cameras,Cameras Product 321,East,19,224.42,167.75,151,Summer,1076.7299999999998
752788,2024-11-14,Electronics,Mobiles,Mobiles Product 697,North,6,996.19,688.02,179,Fall,1849.0200000000004
292830,2024-12-24,Home & Kitchen,Cookware,Cookware Product 517,West,12,760.09,605.47,155,Summer,1855.44
516556,2024-01-16,Toys,Board Games,Board Games Product 320,East,12,976.14,864.57,155,Summer,1338.8399999999992
328121,2024-06-03,Clothing,Men,Men Product 463,West,11,209.86,165.07,185,Spring,492.6900000000002
909881,2024-03-22,Electronics,Laptops,Laptops Product 493,South,14,721.69,574.59,169,Summer,2059.4000000000005
519135,2024-01-19,Electronics,Cameras,Cameras Product 215,East,9,827.43,717.86,165,Fall,986.1299999999994
622962,2024-05-12,Home & Kitchen,Cookware,Cookware Product 197,West,7,742.63,609.87,175,Summer,929.3199999999999
796438,2024-12-09,Home & Kitchen,Furniture,Furniture Product 761,North,8,782.97,675.07,172,Winter,863.1999999999998
955184,2024-12-21,Home & Kitchen,Cookware,Cookware Product 598,West,15,73.67,45.97,165,Spring,415.50000000000006
455877,2024-04-10,Sports,Outdoor,Outdoor Product 290,South,10,980.34,631.23,169,Spring,3491.1000000000004
898053,2024-12-29,Clothing,Men,Men Product 858,West,10,526.38,344.63,182,Winter,1817.5
214312,2024-06-27,Home & Kitchen,Cookware,Cookware Product 871,West,16,109.95,91.61,162,Winter,293.44000000000005
664082,2024-02-23,Clothing,Kids,Kids Product 79,South,16,116.36,103.74,186,Spring,201.92000000000007
618225,2024-01-16,Home & Kitchen,Cookware,Cookware Product 901,South,5,210.9,152.69,157,Spring,291.05000000000007
900820,2024-05-18,Electronics,Cameras,Cameras Product 271,South,11,127.47,96.21,184,Spring,343.86000000000007
379088,2024-07-08,Electronics,Laptops,Laptops Product 205,East,14,658.52,590.39,191,Summer,953.8199999999999
704741,2024-02-13,Home & Kitchen,Furniture,Furniture Product 724,North,7,666.11,584.63,165,Winter,570.3600000000001
651449,2024-07-07,Clothing,Men,Men Product 506,North,15,333.83,243.81,198,Winter,1350.2999999999997
386757,2024-08-30,Electronics,Cameras,Cameras Product 921,North,10,308.1,228.79,188,Fall,793.1000000000004
460069,2024-12-30,Sports,Indoor Games,Indoor Games Product 181,West,16,962.6,747.86,177,Spring,3435.84
952719,2024-08-12,Clothing,Men,Men Product 182,North,12,50.02,41.29,189,Winter,104.76000000000005
628855,2024-01-04,Toys,Action Figures,Action Figures Product 85,North,9,286.52,184.5,197,Winter,918.1799999999998
962735,2024-03-20,Clothing,Women,Women Product 796,East,16,157.35,111.33,180,Fall,736.3199999999999
869137,2024-06-15,Sports,Fitness,Fitness Product 618,East,5,930.22,652.13,198,Spring,1390.4500000000003
262103,2024-06-30,Toys,Action Figures,Action Figures Product 159,North,13,894.76,770.05,178,Summer,1621.2300000000005
364065,2024-12-30,Sports,Fitness,Fitness Product 694,North,6,945.57,678.96,181,Summer,1599.66
638720,2024-02-18,Clothing,Women,Women Product 896,North,8,742.97,480.93,171,Winter,2096.32
969874,2024-10-08,Clothing,Women,Women Product 310,East,2,733.97,574.92,186,Winter,318.10000000000014
645721,2024-03-09,Clothing,Kids,Kids Product 843,North,7,336.16,299.28,160,Spring,258.16000000000037
555241,2024-02-29,Sports,Outdoor,Outdoor Product 810,North,2,305.85,197.8,151,Spring,216.10000000000002
546131,2024-12-30,Clothing,Kids,Kids Product 754,East,1,750.14,476.65,198,Spring,273.49
836484,2024-03-12,Toys,Puzzles,Puzzles Product 403,West,12,746.66,582.61,168,Winter,1968.5999999999995
239258,2024-08-08,Clothing,Men,Men Product 435,North,13,956.59,692.31,163,Spring,3435.6400000000012
857906,2024-07-01,Sports,Fitness,Fitness Product 106,North,5,899.08,802.23,159,Fall,484.2500000000001
436204,2024-01-20,Electronics,Cameras,Cameras Product 623,South,17,763.74,646.13,180,Fall,1999.3700000000003
948098,2024-02-06,Toys,Board Games,Board Games Product 829,East,11,381.55,321.33,190,Spring,662.4200000000003
593417,2024-04-14,Toys,Action Figures,Action Figures Product 548,West,17,805.2,614.97,174,Spring,3233.9100000000003
907453,2024-04-10,Clothing,Men,Men Product 579,West,1,307.97,210.3,162,Summer,97.67000000000002
449801,2024-03-23,Sports,Indoor Games,Indoor Games Product 804,South,13,934.37,829.04,169,Summer,1369.2900000000004
352028,2024-07-30,Home & Kitchen,Cookware,Cookware Product 934,South,2,660.33,493.88,152,Fall,332.9000000000001
939084,2024-09-30,Sports,Outdoor,Outdoor Product 861,West,11,238.59,162.94,174,Fall,832.1500000000001
837813,2024-08-20,Toys,Board Games,Board Games Product 634,West,19,632.96,538.71,188,Spring,1790.75
896259,2024-07-05,Sports,Fitness,Fitness Product 295,South,13,657.35,535.87,153,Winter,1579.2400000000002
209247,2024-05-22,Clothing,Women,Women Product 826,South,10,87.35,62.87,187,Summer,244.79999999999995
252908,2024-03-03,Home & Kitchen,Decor,Decor Product 103,East,10,354.03,289.51,195,Winter,645.1999999999998
264033,2024-11-26,Sports,Fitness,Fitness Product 801,East,2,835.46,617.21,190,Spring,436.5
885488,2024-12-01,Sports,Outdoor,Outdoor Product 225,South,6,581.83,420.59,182,Fall,967.4400000000004
364396,2024-11-03,Electronics,Cameras,Cameras Product 651,West,3,84.06,61.62,163,Winter,67.32000000000002
127057,2024-04-11,Toys,Board Games,Board Games Product 841,East,14,420.85,277.19,151,Winter,2011.2400000000002
957879,2024-04-01,Toys,Action Figures,Action Figures Product 224,North,18,390.43,280.23,153,Spring,1983.6
483476,2024-03-08,Electronics,Mobiles,Mobiles Product 970,North,8,677.42,486.97,188,Summer,1523.5999999999995
823242,2024-06-09,Sports,Indoor Games,Indoor Games Product 19,North,2,518.51,320.18,196,Winter,396.65999999999997
142311,2024-12-27,Home & Kitchen,Furniture,Furniture Product 374,East,13,51.28,39.91,176,Summer,147.81000000000006
514924,2024-03-17,Toys,Action Figures,Action Figures Product 550,East,11,180.68,154.3,189,Winter,290.17999999999995
975629,2024-05-30,Home & Kitchen,Furniture,Furniture Product 431,South,5,441.56,267.4,163,Fall,870.8000000000002
506676,2024-04-26,Clothing,Kids,Kids Product 26,East,12,146.47,92.54,178,Spring,647.1599999999999
343762,2024-05-28,Clothing,Kids,Kids Product 927,West,2,366.89,237.74,196,Fall,258.29999999999995
950160,2024-12-10,Sports,Outdoor,Outdoor Product 287,South,4,422.53,283.05,155,Fall,557.9199999999998
869670,2024-12-08,Toys,Board Games,Board Games Product 238,North,10,722.92,488.08,199,Winter,2348.3999999999996
234883,2024-06-09,Home & Kitchen,Cookware,Cookware Product 235,North,11,295.89,186.08,192,Winter,1207.9099999999996
